session_id,guest_id,user_id,party_id,record_source,event_type,category,sub_category,action,event_action,environment,service_line,natco_code,label,page_name,event_date,log_time,event_timestamp,user_device_type,user_device_os_name,page_url,user_type,user_login_type,page_section_name,segment,order_id,order_type,product_category,error_type,error_description,device_id,product_variant_name,contract_card_type,business_group,buying_option,product_name,entry_point,ab_experiment,ab_experiment_variant,ui_page_category,is_internal_employee,identifiers_customer_type,attribute_customer_type,attribute_checkout_type
7061c49b77789f4924a8fc2c4f08f9c64ad679ea550a3ce4a4239d6646458c8d6089ca8bca860c54145f3ba3d590e5db3569be818532175b1e7de073b055c3d6,148f27ce-c322-4f4e-b5b1-33bd9ee06c8f,,,OneShop,event,acquisition,one-checkout,deviceFingerprintingResponse,,prod,mobile,de,error - Device fingerprint: ri.send failed,checkout/account,2026-07-01,1782929372126,2026-07-01T18:09:33,phone,,https://www.telekom.de/shop/one-checkout/account,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,normal
c8d6f7a544fce448d24e96983d4f3ed65dd7de23a05eb0abf6c0f5b15be8fba6e037ea72482542a8526a17177b0365555f2a6d214192fa3b012fd8a2a3b8818f,c45442af-9a53-4e9a-8394-7304f0cf8e50,100049017300139772450001,,OneShop,event,acquisition,one-checkout,clickInteractions,,prod,mobile,de,Weiter,checkout/personalInfo,2026-07-01,1782918333652,2026-07-01T15:05:33,desktop,,https://www.telekom.de/shop/one-checkout/personalInfo,,loggedin,Weiter,B2C,,,,,,,,,,,,,NA,NA,general,no,greenfield,,normal
e01fb0b623fc119bdf562a40b9d7dfb070250a6d5a43f8b193d1ed30fd3bde3cea724a1bfaae11cfe2543dec1d0540785d2d0b00a3795c693b15835114f0196e,6d67baf3-f36d-45fa-a823-2d2f1b64ddb2,100049015502644370510001,1a6410bf-35b6-4c8a-a0f4-d057b8820455,OneShop,event,acquisition,,PageView,,prod,mobile,de,Tariff/smartphone-tarife,BASKET,2026-07-01,1782886671467,2026-07-01T06:17:52,desktop,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
6a1ef083b0cf7747c9ec8cca4d0516b0be1dbf829284046de17ef6322686eb37eb684de346e871b85b6e46f0d60d4eaa22a3e70aacd28548e8906b98043cef78,589d5d93-d387-4cdb-bf35-c9bd9e057021,100049017300139741720001,,OneShop,event,acquisition,one-checkout,checkboxInteractions,,prod,mobile,de,consent,checkout/consent,2026-07-01,1782904103412,2026-07-01T11:08:23,phone,,https://www.telekom.de/shop/one-checkout/consent,,loggedin,checked,B2C,,,,,,,,,,,,,NA,NA,general,no,greenfield,,normal
c90cb3b1d58d65121d40a1e80f92eb2eb33c0490e4609fce0177bca965c4f7eda0f29623bc947af7155d3da26ad66efd1a6c71914b078ffe7ee29606fe67b32b,e4287c67-df93-4a00-ab39-633023da16b1,,,OneShop,event,acquisition,oneui-builder,PageView,,prod,mobile,de,BASKET,BASKET,2026-07-01,1782886862219,2026-07-01T06:21:07,desktop,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
931f90bedefe9585e5f607ec933f87eda86adeae638850f35229bbd8728db4e949da3e1cada13165da2bd4f0c4f5de1ef9b39e3ddc3a111bce428f38ecdff258,077ab53d-01a0-4aff-8332-1d42350de94a,100049015520019894900001,c9a87141-0c3a-46c1-87f7-8059e7373209,OneShop,event,acquisition,one-checkout,PageView,,prod,ott,de,payment,checkout/payment,2026-07-01,1782933646280,2026-07-01T19:20:46,phone,,https://www.telekom.de/shop/one-checkout/payment,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,brownfield,,normal
af91f0640250dd0ae7054b0d8bb6bc4f6195c025c84a2694d2c9040eb7aad75c9e138057c5d0f02d4ef9154246fd312e987dd0483b49387da4c3eef9a80504dc,eff143e4-31a9-4f9a-a0b7-adb26c6bc628,100049017300139703630001,,OneShop,event,acquisition,one-checkout,contentFillOut,,prod,ott,de,salutation,checkout/personalInfo,2026-07-01,1782859248848,2026-06-30T22:40:49,phone,,https://www.telekom.de/shop/one-checkout/personalInfo,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,greenfield,,normal
0d078786322baf22d65c377e68fd3fe369e6f8df37a14c13fb164e4234cdd3f6cecb1418d8d5a0f2ea43c202db9a05a21f0cd5e18b421e2acf4304b64ba1b5ce,a4d3a019-d3a5-42b0-8023-bf5032a27ee9,100049015520019987400001,,OneShop,event,acquisition,one-checkout,checkoutStepViewed,,prod,ott,de,consent,checkout/consent,2026-07-01,1782867496972,2026-07-01T00:58:17,phone,,https://www.telekom.de/shop/one-checkout/consent,,loggedin,,B2C,,,tariff_mobile_postpaid,,,,MagentaTV Flex,,TARIFF,plan only,MagentaTV Flex,,NA,NA,general,no,greenfield,NA,normal
69f8558ecba2337b40f329e187b28e3e4687581823d9c16d36b03d6dda6c93d9a28dea0922f6ad7054554d74e61d36c43cec6704647adef95176acde2fd3cf56,136f6261-512c-4fb8-b3c9-dfc65664aa56,100049015990179673970001,b7bbc16c-b6fa-4be1-8b61-d52119eb0c05,OneShop,event,acquisition,one-checkout,paymentInstrumentSelected,,prod,ott,de,payment - monthly - PayPal - select or add new card,checkout/payment,2026-07-01,1782867057861,2026-07-01T00:50:57,phone,,https://www.telekom.de/shop/one-checkout/payment,existing,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,greenfield,,normal
948fd97fca470148ea3f2b2f0e9d19813c7ad5fa4f5ef49c7a417e01c26d06da308c89b562af789f74dffb59f3e526b373cb9538bbe5a138edecbdd95652cb11,2151c95f-2efb-45dc-b378-eaecb08cc6c0,,,OneShop,event,acquisition,,backButtonView,,prod,ott,de,Yes,BASKET,2026-07-01,1782865141810,2026-07-01T00:19:02,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
d0ee2cc14f250c7aeaf99b62ac9c3dfc1d7f4335838bcce58b9c733f5e52613ae066c85641b19fb036ef77b3148c0b3f65c0437fcbec855704fa1332f2ffc365,a46822d2-5a30-4520-bd9c-a18ee3ef65dd,,,OneShop,event,acquisition,one-checkout,radioButtonClicks,,prod,mobile,de,login,checkout/account,2026-07-01,1782866254874,2026-07-01T00:37:35,desktop,,https://www.telekom.de/shop/one-checkout/account,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,normal
0c37541fafb11fda4d0decc0a8f09128b128c37ec91be9c02868771b2bec43f0c98705b5f908a58703047a3e0ac56a4cb00e7edc4ae63ed7ba4883bd7c39c0d8,61f3d49d-9f10-4c57-9749-3f817c2707fd,,,OneShop,event,acquisition,one-checkout,checkoutSubStepViewed,,prod,ott,de,login or registration,checkout/account,2026-07-01,1782862009993,2026-06-30T23:26:50,desktop,,https://www.telekom.de/shop/one-checkout/account,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,normal
1c6d192cd0fcb7f8926d3f33860dc76c0637cc52d53f31ad33a73b1825279c0f294301079f1334f4a840dbdcf5a715e4e635c9bb72af9eb89a23fff8b38e5fa2,ad6a6a7b-5efa-414f-a982-8767a3c611b5,,,OneShop,event,acquisition,,optimize.activate,,prod,ott,de,,BASKET,2026-07-01,1782858756375,2026-06-30T22:32:36,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
aa2d10b3bde8fa25b0add114ee8bc617c5bb6f526e4de51e20525438fe29b08462e7bac5ed26461dac2d406d1f9b4c1c099faad0be13c68b7e2c67db5dcabb6d,df9b14b7-93bb-4a74-8f10-c2d14c6d705a,,,OneShop,event,acquisition,,basket trigger,,prod,ott,de,,BASKET,2026-07-01,1782869100777,2026-07-01T01:25:00,desktop,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
30de2facde0ed1dcfc16b9885c6714824fabc7d6d60d03f587825d45b36468f392d356cb046b2176a41165d3b09de84c031467b78b5d68c6f4939ed2383b0648,17684443-0d93-4eeb-b697-da86aa1eddc0,100049017300139702810001,,OneShop,event,acquisition,one-checkout,oneCheckoutInitiated,,prod,ott,de,,checkout/personalInfo,2026-07-01,1782857855369,2026-06-30T22:17:38,phone,,https://www.telekom.de/shop/one-checkout/personalInfo,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,brownfield,,normal
75a7151dcc57233a303fa57400c0686bb89a9e2b477918bb6eab4794d6b46029cbf9aa352ca6d309aafcac3cb0d2790c48935d3effd39c72e25381e0bfbfba97,538cf5d2-1464-4781-adcf-b5bed83d988b,,,OneShop,event,acquisition,,popupAppears,,prod,NA,de,magenta 1 benefit removed,BASKET,2026-07-01,1782858204361,2026-06-30T22:23:25,desktop,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
bec0b44cff6aab91c0f6b435fca1d90fb5eba35c038f0822dd16f595ab5f276a15810d58abc17eafd3a502861bfa89eeb274a3910f5a5a78b70bc16106a8e8d8,46d7f0b3-77b1-4f50-b60d-8f4f68fabbdc,,,OneShop,event,acquisition,,optimize.activate,,prod,ott,de,,BASKET,2026-07-01,1782858185580,2026-06-30T22:23:06,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
6343b29a58c34932cb8b49d69c3e57f6de6093a7b9bf090dce557d36f269e43ed8bdff7141da213556eec4ba20d87a1ba4112d1fea7b90dd71a906b3700d3f10,e443e745-bbcb-47f6-89a3-75a827c28623,100049017300085685790001,09fd7949-7183-42d2-b180-efd38af46b90,OneShop,event,acquisition,,sideDrawerModalViewed,,prod,mobile,de,,BASKET,2026-07-01,1782868068258,2026-07-01T01:07:49,desktop,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
48a7dafedb85b2df943fe90db226f8afe02743db3bbe16d43ebcac2c1e5697d27cd6a75fc846113c2b8d2a89a3b0c93e2c34c911684bd0573c4c36121d6bd7ed,b64dbf90-9f52-4214-a23e-d0989b9c127a,,,OneShop,event,acquisition,,basket trigger,,prod,ott,de,,BASKET,2026-07-01,1782857320345,2026-06-30T22:08:40,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
9684b1be6637e307ff5a5231a0ff0a85e78eaa299384a0e1e47fbefe02d727f801940f71467aec04ed8cc32dccca41f02ca52c2ebd4db27d1d32cdbcab1de45b,575b81ad-129b-443f-93d0-36c171729858,100049017300103183710001,77cfa20c-d174-37ac-a36c-fb2c129f0b4e,OneShop,event,acquisition,one-checkout,checkoutStepViewed,,prod,ott,de,personalInfo,checkout/personalInfo,2026-07-01,1782857891731,2026-06-30T22:18:13,phone,,https://www.telekom.de/shop/one-checkout/personalInfo,,loggedin,,B2C,,,OTTTV,,,,MagentaTV Flex,,TARIFF,plan only,MagentaTV Flex,,NA,NA,general,no,brownfield,NA,normal
9c680001617cec4f06ee5dd90cb80650a76fa25069567ce868718905af569471b396cbc3c724f0c194f5c6acacd1655d0d1c15b27a937ca5805e55cc6f884e23,cef9a4b1-2b9b-4650-a37c-fde49a3c1d1e,100049017300139426590001,993bcd87-fc47-4203-8757-f54932e304a8,OneShop,event,acquisition,one-checkout,contentFillOut,,prod,fixed,de,streetNumber,checkout/shipping,2026-07-01,1782860806355,2026-06-30T23:06:47,desktop,,https://www.telekom.de/shop/one-checkout/shipping,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,greenfield,private,normal
bb9bbfbb2650182ff2ff78add2573894942f12ed9743a40f894d30a1706b23abf39894484ffff13973b9bd356fe68510e484a867a485948b6e1ef9dd11f3db07,d455c6fc-789b-46c6-848e-538b9180a48d,,,OneShop,event,acquisition,one-checkout,contentFillOut,,prod,ott,de,confirmPassword,checkout/account,2026-07-01,1782871640384,2026-07-01T02:07:20,phone,,https://www.telekom.de/shop/one-checkout/account,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,normal
3d39c55223efe81dada8f8a210f5af6a2d25d190617e3d3e3955d4ec477246fdd5bc447cb3a0bbbd64bbe4477514622a1bcf6a6268f6891e23d2617a83a8495a,9859effc-8799-41b5-89fe-365ba347fc3c,,,OneShop,event,acquisition,,popupAppears,,prod,NA,de,magenta 1 benefit removed,BASKET,2026-07-01,1782857193715,2026-06-30T22:06:34,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
758fc8b86770e5050c7b1e1fb3ed4b62ddf232f8ec0d7f03ae7539b293b0281a5e74205699453f49c43dd5b242477c60aae2d69f1e47dd3d1db979c6e6420ebf,066de2ae-d608-43c5-924f-d3264a11a764,100049017300004421970001,978a533b-0331-4feb-89cc-4cc12024aa1d,OneShop,event,acquisition,,addToCart,,prod,ott,de,product is added it,BASKET,2026-07-01,1782857582448,2026-06-30T22:13:03,desktop,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,OTTTV,,,,MagentaTV Flex,,TARIFF,plan only,MagentaTV Flex,,NA,NA,general,no,,,
e8be1e99c355cdffdc5fb83f422ee23354875bf672d2ab457a957c684e62f00367fad111f71a7be03704c5ccd6c6a7c2695dcb19c990f82aa99bd7bb484a501b,3ca12d0a-e919-49e9-a2ce-916df3e4b45d,,,OneShop,event,acquisition,,popupAppears,,prod,NA,de,magenta 1 benefit removed,BASKET,2026-07-01,1782859822221,2026-06-30T22:50:22,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
e2186852b2208f97bda2d83b38c0da0398355c035ec014dd2e4c99df25369a473a71abc63c6d9dce86d0deda51ca7b6303aebf33593b8323c414de53c5cec667,e3e92ab2-a544-4f6d-a3fe-4d2fe52e9ad2,100049017300026085810001,dfd1176b-d3e1-4afd-af91-850611d7c731,OneShop,event,acquisition,one-checkout,rmcPassed,,prod,ott,de,final check,checkout/consent,2026-07-01,1782859017906,2026-06-30T22:36:59,phone,,https://www.telekom.de/shop/one-checkout/consent,existing,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,normal
515ffef525d99f2faa33dcd721489fdc9e3e6d1446b6452e28fcfe04192984b75139a0e92fc94882c74aab0d3d43035990abab40b26777a4956ba24e7c9635ac,59104537-117c-415e-92c7-f98298a13c5e,100049017300052692800001,,OneShop,event,acquisition,one-checkout,checkoutSubStepViewed,,prod,mobile,de,login - email verification,checkout/account,2026-07-01,1782880290598,2026-07-01T04:31:31,phone,,https://www.telekom.de/shop/one-checkout/account,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,brownfield,,normal
a46798f4154d3a3f4f547a43c55530b4b66294a5b5989e7e3dc452e3fb2034b1ea8bc1896fd00963c303250845b552cb4c9598a918d8b6ed5bbc475eca1ae9db,a09d0abb-ff45-4151-9158-dd08afe944fd,,,OneShop,event,acquisition,,PageView,,prod,ott,de,BASKET,BASKET,2026-07-01,1782856910352,2026-06-30T22:01:50,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
351f3350b7a92785a1fc18947b5d2b1c5d05f953522152a90d27057d2776351324016e88499871859f860ffee89ede43b69d7f642c53c4e9378b33f4e6995728,9d2fc4df-8f58-41e3-9074-fd5daf787d6e,100049015520019977830001,,OneShop,event,acquisition,one-checkout,checkoutStepSubmitted,,prod,ott,de,payment,checkout/payment,2026-07-01,1782857972615,2026-06-30T22:19:33,phone,,https://www.telekom.de/shop/one-checkout/payment,,loggedin,,B2C,,,tariff_mobile_postpaid,,,,MagentaTV Flex,,TARIFF,plan only,MagentaTV Flex,,NA,NA,general,no,brownfield,NA,normal
7f880b63e53c14ead68a3b024ce15244d66ae933bd06e9b3bef1dc57d95476ecc893eac900e777eefaf726aeaa852f21718d6a58e614c7a566558cb61b20f6af,93370379-4ccd-43ad-8488-8daef5154c7e,,,OneShop,event,acquisition,one-checkout,checkoutStepViewed,,prod,ott,de,personalInfo,checkout/personalInfo,2026-07-01,1782857753871,2026-06-30T22:15:55,phone,,https://www.telekom.de/shop/one-checkout/personalInfo,,loggedin,,B2C,,,OTTTV,,,,MagentaTV Flex,,TARIFF,plan only,MagentaTV Flex,,NA,NA,general,no,greenfield,NA,normal
7e6b0cc32a9e0cf0515651c146bcad0753d2983a355c06664c52bf7b2ade0c8d7f3d5c584d8701a573e505a43d553a43d4e6c87f50f88bd8a50f93686ca2186f,53aebec8-0a34-4888-bc46-143884268595,100049015520019970120001,,OneShop,event,acquisition,,clickInteractions,,prod,ott,de,start streaming,checkout/OrderConfirmation,2026-07-01,1782856973046,2026-06-30T22:02:53,desktop,,https://www.telekom.de/shop/order-confirmation,,loggedin,start streaming,B2C,,,,,,,,,,,,,NA,NA,NA,no,greenfield,,
336597ebc39e4440668c69b64563bbbab1b7052508aa268561ff86bffc8ba4e66efde3be72e6bd30bd69506c81790a0a970ff47d01c71c887cfbde3f8e539dfd,0fc8924b-7e96-4f8a-8cbe-8e08b157e3b0,100049017300139701950001,,OneShop,event,acquisition,,popupAppears,,prod,NA,de,magenta 1 benefit removed,BASKET,2026-07-01,1782857617968,2026-06-30T22:13:38,phone,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
1775ba9ea5bdceff4b391fced8557f3723abb4929f5d3322e4587e2352e2a8c9eb8477565c476de677afd4420c21dbebe2deacf7f0991854b24b16162c202f84,993d9399-12ba-4702-a8bf-f38da253c7eb,100049015520019961190001,44f355a1-cae6-4b50-8a80-97aaa7f4b078,OneShop,event,tariffChange,one-checkout,PageView,,prod,ott,de,payment,checkout/payment,2026-07-01,1782857873413,2026-06-30T22:17:53,phone,,https://www.telekom.de/shop/one-checkout/payment,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,brownfield,,normal
593de07edbd26fd38db575812764bf5bfc03a3a5c334ffd3f5fa90f47c03ea1c79169d4cd33f320cbb9554e11282cbf295917c1cd911a2a7ccdf195c88988f03,c5177883-e9d3-4f3c-b017-17821d078db7,100049017300029202070001,8cff727f-a579-4710-9e5e-78ff6a38ecdb,OneShop,event,tariffChange,,optimize.activate,,prod,ott,de,,BASKET,2026-07-01,1782857409289,2026-06-30T22:10:10,phone,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
29271d52835b02b94251b5397f99f4922f426abe0c82ca1a71da7304a48eef8b8d8f1d8f5dc8f8b57986241b90d9380ebb260fc6cbe17a30f7e952920e2435dd,e90aad42-a845-4548-ab71-4cf40a7c2de2,,,OneShop,event,acquisition,,popupAppears,,prod,NA,de,magenta 1 benefit removed,BASKET,2026-07-01,1782875366547,2026-07-01T03:09:27,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
e82d55e62e22630860e664ae921b540013c6291d7b21e2776472b78a6b78ba1ace15ae74bfa038212fade9764991e9c7f0f26a801546453e511f6577120c7f37,2fc75c95-cd62-4654-8ffc-f955686bc89b,,,OneShop,event,acquisition,,ctaClicks,,prod,ott,de,Weiter,BASKET,2026-07-01,1782918600726,2026-07-01T15:10:06,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,Weiter,,NA,NA,general,no,,,
f13371b131de5aed7489591ea63842cc2bfcf08b1daabb0ad6ee329993536d8042935ba683c99022ff0aa02a285356bc820b65e6044fa7291c479020e712acbd,a199ae5d-0f12-4d3d-aa21-8584eddfff14,,,OneShop,event,acquisition,,magentaeinsEligibilityCheck,,prod,NA,de,not eligible,BASKET,2026-07-01,1782936251377,2026-07-01T20:04:12,phone,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
8f473864dcd573b8e024779f9e660050e67e37002baa0e228296fefc4dcac50bf23977fc3585a38959f51d336f10d20cd479c3990b53c4ec5e85a3810551126d,417d9111-cbfc-490e-958d-ba66aec67924,,,OneShop,event,acquisition,one-checkout,checkoutSubStepViewed,,prod,ott,de,login or registration,checkout/account,2026-07-01,1782919428419,2026-07-01T15:23:48,desktop,,https://www.telekom.de/shop/one-checkout/account,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,normal
c9bfcf2bf1982093553b51207d165dacb3075a09fa2cb9147c946c6b13078ebf4bfdfbd91c91fb467e9128a5e16be320adfd451ddb02ba3c5b631e17b4284070,f8596bb7-840c-4204-8ceb-a76a8489a5ef,100049017300119390070001,,OneShop,event,acquisition,,optimize.activate,,prod,mobile,de,,BASKET,2026-07-01,1782891765698,2026-07-01T07:42:47,phone,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
2372acac3fe8265699b3d94b38bcbf6af15a8634af7339f48bae582305ef7fbcf91ce1c9e79afbf3d0fd951373bff9df3618c89d0dfddb0658872dc7e207f904,49ffc654-2879-4988-8538-97615bfe399f,,,OneShop,event,acquisition,one-checkout,clickInteractions,,prod,ott,de,Weiter,checkout/account,2026-07-01,1782892765316,2026-07-01T07:59:25,desktop,,https://www.telekom.de/shop/one-checkout/account,,guest,Weiter,B2C,,,,,,,,,,,,,NA,NA,general,no,,,normal
34f65a8682f493da5db162d1fb6910a018fa935754aa9a1697beb5d3056906e9e2ffff333bc6e094c01ea01b192a3450bdfeae7501b4726222b7b4d013f31270,e3864b40-da29-499a-812f-a89214c7d55b,100049017300139710550001,,OneShop,event,acquisition,one-checkout,PageView,,prod,fixed,de,personalInfo,checkout/personalInfo,2026-07-01,1782886764237,2026-07-01T06:19:24,desktop,,https://www.telekom.de/shop/one-checkout/personalInfo,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,greenfield,private,normal
aa48d9b061519bface63bbf7f5a0499edf9539f2010d60dae6719ccda5d2e0dc5fd72bf9fd1e60ca624fe6d1044a272807220a0babb211a5ec5d579b8b2f182a,3f2a1ee8-40b3-4e3d-be05-ccb53d1fbd56,,,OneShop,event,acquisition,,addToCart,,prod,ott,de,product is added it,BASKET,2026-07-01,1782926712820,2026-07-01T17:25:13,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,OTTTV,,,,MagentaTV Flex,,TARIFF,plan only,MagentaTV Flex,,NA,NA,general,no,,,
2cc764cf28f17f4e9919901b18ef34df688c20b1be4753d3509fa07de613ff13a7c75eea7e712f2a861187d09c81bcda3d6a9b24c9f358c7bd529483014a8ac2,c21600de-ad9b-40e5-b8d5-42774a597098,100049015520014806130001,ffca9fc8-6698-4658-8d0e-fe37a0ca1082,OneShop,event,acquisition,,basket trigger,,prod,ott,de,,BASKET,2026-07-01,1782934186006,2026-07-01T19:29:46,desktop,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
e348c0533b145e4fd21cd737468e6a9d234c1092088d6312ba0c2fc18d882438628e8dd800a48ff778e4ae7792c91a09917092a8a39c16431f625b259e912d8a,89e44ace-c83b-4ddc-aa7a-a03b53a4accc,,,OneShop,event,acquisition,,basket trigger,,prod,ott,de,,BASKET,2026-07-01,1782918216966,2026-07-01T15:03:43,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
6ea4550da5c1ffd673d9cd00fb7733fb304377822e2cfa26ca7dd2962aa5897ac9ec5bd5e456043e8ad973b24e7e714e7cf0e054b8cfd210afc616d15b4933bf,e5497b0a-9fb3-490c-a35b-a07671f0ae14,,,OneShop,cart,acquisition,,cart update,,prod,fixed,de,product is added it,BASKET,2026-07-01,1782938087757,2026-07-01T20:34:49,phone,,https://www.telekom.de/shop/basket,,guest,,B2C,,,Fixed Service/addon/broadbandAddon,,,,Heimnetz-Diagnose,,AUTOMATIC_ONTOP_ADDONS,,Heimnetz-Diagnose,,NA,NA,general,no,,,
8dcd344262a6e29b48ab29ab301070428b181f420ec5b43a1ad4b4ca937436b353a788e553a22472151082c68f24b0cb392e903930c0befb3df62100ea4921e1,fe3239fe-63a5-44fc-b0ce-920b7ee7e1c4,100049017300096851650001,55bef9a1-4c5e-47e5-b6e5-16b7a258650e,OneShop,event,acquisition,,productImpression,,prod,mobile,de,,BASKET,2026-07-01,1782888447051,2026-07-01T06:47:31,phone,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,addon,,,,NA,,DEVICE_INSURANCE,,Unfall- und Diebstahlschutz,,NA,NA,general,no,,,
09119d531d197a5c2a2f88d92c60b88769ac1d0005cca20eeb5c97e19891c8d27edd0bac7d663c7a2accd367547d12a1004a0eaeb5d2fc76245e955d1ce98813,000f098b-5b78-4781-b990-ac37eedf495c,100049015990020628810001,f4399637-314f-4c0c-b454-80106c61f889,OneShop,event,acquisition,,sideDrawerModalViewed,,prod,mobile,de,,BASKET,2026-07-01,1782941982612,2026-07-01T21:39:44,desktop,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
6e46372923d091df1db6be3c55572b2f6ef601c5c1b47d726cef80ed2c4d5a7a1f85713f7ee2bf3329e888eb001d1d75f9c1dd13f18041791dd6b9b9cf07f2b5,f1ebaf50-2e0d-48f5-926a-f8d8a39357c3,,,OneShop,event,acquisition,,addToCart,,prod,mobile,de,product is added it,BASKET,2026-07-01,1782893902427,2026-07-01T08:18:22,desktop,,https://www.telekom.de/shop/basket,,guest,,B2C,,,Smartwatches,,,,Anio 6 Kinder Smartwatch,,OTHER,plan only,Anio 6 Kinder Smartwatch,,NA,NA,general,no,,,
cbfece035c7577bf6b16b0e352a97e1d112b6c7a342095dd422f4e7fe2f8ab254ab7c7f61e26fee4c0a14fced6ddf874dbd03273f266466ee947feb02e9482df,d75b7140-08e4-4b64-8e43-ee84ae0465ac,100049017300077537240001,e4119e03-caff-45e2-9fe3-bbb21b7e853c,OneShop,event,acquisition,,backButtonView,,prod,mobile,de,Yes,BASKET,2026-07-01,1782916092363,2026-07-01T14:28:12,desktop,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
642524d86855fa1fa1770a308659b95724d6d36385454e1de2d9a1ab9557dd191ad979912d53b24c8e2a3d6ec51c2488e9f6d3b7fc799bf03794e6f86612087d,4f11db02-6a51-4ab0-9110-ab54fd6c625a,100049017300074259480001,65675c88-8cf4-4ec9-b008-25b4825eafb4,OneShop,event,MNP,,mnpAsSoonAsPossibleSelected,,prod,mobile,de,,BASKET,2026-07-01,1782886949332,2026-07-01T06:22:30,desktop,,https://www.telekom.de/shop/basket,,loggedin,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,
200c0dae75d6c11af2807a48965da1e4fac9c4b82a8f02770494e4cfdf8e45e2a1d5a54d305ca9afb165e0f9b38388ee5521358c766b4078feebb0434f6b0a3a,d201cee6-3ace-4540-a261-6ea237d21363,,,OneShop,event,acquisition,one-checkout,radioButtonClicks,,prod,ott,de,login,checkout/account,2026-07-01,1782930079754,2026-07-01T18:21:21,phone,,https://www.telekom.de/shop/one-checkout/account,,guest,,B2C,,,,,,,,,,,,,NA,NA,general,no,,,normal
ecb0b5dcd1132fe94a1d3995e3d01a73e12e4abc66088cd20e1e1ca7b39aee2b19c802fb668c56a0688e017a04101df860c5ed45275b914f05c245a7cb26706f,c84511a5-51d5-4622-ace6-107752ace456,100049015520020027960001,,OneShop,event,acquisition,one-checkout,checkboxInteractions,,prod,ott,de,consent,checkout/consent,2026-07-01,1782934755795,2026-07-01T19:39:20,phone,,https://www.telekom.de/shop/one-checkout/consent,,loggedin,checked,B2C,,,,,,,,,,,,,NA,NA,general,no,greenfield,,normal
